basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments
AT000343,208009,Atzenbrugg (Bundesstrassenbruecke),AT,AT_EHYD,Perschling,15.90987821,48.28941497,15.90987821845784,48.28941497806129,185,268.3,264.666,0,1.3544539694372024,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,2,"['AT000342', 'AT000343']"
FR003969,L522302001,Le Vincou Ã  Bellac [2],FR,FR_EAUFRANCE,Le Vincou à Bellac [2],1.021103,46.13428,1.021103,46.13428,235,285.31,286.616,0,-0.4577477130139087,1991-01-01,2023-09-30,33,393,11961,11961,0.0,9746.0,0.0,2215.0,C,,732,2,"['FR003968', 'FR003969']"
DENW1209,2861700000100,Oedt,DE,DE_NW,Niers,6.372072484238704,51.32183167827338,6.372072484238704,51.32183167827338,"30,3",333.08,486.427,3,-46.039089708178224,1950-01-11,2023-12-02,74,888,26420,26322,569.0,0.0,26420.0,0.0,B,,13,3,"['DENW1063', 'DENW1130', 'DENW1209']"
FR000434,H303000201,H7913410,FR,FR_EAUFRANCE,La Guyonne à Mareil-le-Guyon,1.849979,48.791375,1.849979,48.791375,71,34.1,33.119,0,2.8768328445747846,1982-10-22,2023-09-30,40,445,13389,6284,1565.0,12397.0,307.0,685.0,D,,677,1,['FR000434']
DETH2083,5717000000,Moeschlitz,DE,DE_TH,Wisenta,11.749,50.568,11.749,50.568,,158.3,158.0,0,0.1895135818067033,1924-11-01,2021-12-31,98,1154,35125,31838,365.0,0.0,35125.0,0.0,B,,63,1,['DETH2083']
DEBY0395,24118000,Kulmbach,DE,DE_BY,Koserbach,11.61513517170826,50.11991996820264,11.61513517170826,50.11991996820264,405.79,33.5,33.448,0,0.1552238805970137,1958-11-01,2023-08-19,66,736,21666,21246,2002.0,0.0,21666.0,0.0,C,,1,1,['DEBY0395']
DEST1775,579810,Oschersleben,DE,DE_ST,Großer Graben,11.224491,52.023582,11.224491,52.023582,,838.0,846.375,0,-0.9994033412887828,1986-11-01,2021-12-31,36,422,12845,12845,0.0,0.0,12845.0,0.0,B,,159,1,['DEST1775']
GB000241,36003,Box at Polstead,GB,GB_NRFA,Box at Polstead,0.89,52.0,0.89,52.0,15.9,56.72,56.711,0,0.0158674188998595,1960-06-09,2021-09-30,62,736,22386,12159,8.0,0.0,22386.0,0.0,B,,1007,1,['GB000241']
DEBY0816,15217908,Regen,DE,DE_BY,Teisnach,12.99660670099145,49.03651431652519,12.99660670099145,49.03651431652519,446.11,108.0,109.644,0,-1.5222222222222273,1953-11-01,2023-08-19,71,796,23492,23072,2002.0,0.0,23492.0,0.0,C,,2,1,['DEBY0816']
DK000668,45000001, EJBY MØLLE,DK,DK_ODA,ODENSE Å,10.42494408,55.40010576,10.42494408499039,55.40010576943291,,535.0679,538.655,0,-0.6704008967833734,1977-01-01,2022-12-31,46,552,16801,16801,0.0,16801.0,0.0,0.0,A,,230,19,"['DK000037', 'DK000668', 'DK000669', 'DK000670', 'DK000671', 'DK000696', 'DK000697', 'DK000698', 'DK000699', 'DK000707', 'DK000709', 'DK000715', 'DK000724', 'DK000730', 'DK000732', 'DK000738', 'DK000739', 'DK000746', 'DK000781']"
DEBY0542,12418007,Ostallgäu,DE,DE_BY,Waldbach,10.5111238739687,47.70590026679118,10.5111238739687,47.70590026679118,789.04,22.6,23.703,0,-4.880530973451318,1939-11-01,2023-08-19,85,964,28605,28186,2003.0,0.0,28605.0,0.0,C,,2,1,['DEBY0542']
GB000328,40007,Medway at Chafford / Colliersland Bridge,GB,GB_NRFA,Medway at Chafford / Colliersland Bridge,0.17,51.14,0.17,51.14,30.8,252.07,252.125,0,-0.0218193358987609,1960-10-01,2021-09-30,62,727,22042,14865,238.0,0.0,22042.0,0.0,B,,1029,2,"['GB000328', 'GB000338']"
DEBW0322,Allfeld Schefflenz,Allfeld Schefflenz,DE,DE_BW,,9.24533754328828,49.32930453446403,9.245337543288285,49.32930453446402,209.99,60.0,59.645,0,0.5916666666666615,1980-11-01,2023-10-10,44,516,15684,15684,0.0,0.0,15684.0,0.0,B,,1,1,['DEBW0322']
ES000494,9186,SADABA                             ,ES,ES_CEDEX,,-1.27109415,42.28024067,-1.271094159557094,42.28024067145796,427,197.0,196.174,0,0.4192893401015194,1976-02-06,2019-09-30,44,516,15671,6495,272.0,0.0,15671.0,0.0,B,,540,2,"['ES000494', 'ES000584']"
CH000270,5015,Sciez,CH,CH_CAMELS,Le_Foron,6.38,46.33,6.38,46.33,390,49.8,49.821,0,-0.0421686746987967,1981-01-01,2019-06-30,39,462,14023,5789,37.0,0.0,14023.0,0.0,B,,27,1,['CH000270']
AT000304,207787,Neubruck,AT,AT_EHYD,Jessnitz,15.18742828,47.97570711,15.18742828470913,47.97570711605453,353,32.2,32.39,0,-0.5900621118012351,1977-01-01,2021-12-31,45,540,16436,16436,0.0,0.0,16436.0,0.0,B,,2,1,['AT000304']
DEBY0865,14408004,Schwandorf,DE,DE_BY,Schwarzach,12.21097807486418,49.40443492788678,12.21097807486418,49.40443492788678,362.63,819.8,821.92,0,-0.2585996584532818,1940-11-01,2023-08-19,84,952,28240,27820,2002.0,0.0,28240.0,0.0,C,,2,9,"['DEBY0492', 'DEBY0523', 'DEBY0573', 'DEBY0581', 'DEBY0759', 'DEBY0824', 'DEBY0840', 'DEBY0891', 'DEBY0865']"
DEBY0635,11864007,Donau-Ries,DE,DE_BY,Eger,10.60209837626652,48.80853879644267,10.60209837626652,48.80853879644266,405.31,395.2,396.068,0,-0.2196356275303631,1976-11-01,2023-08-19,48,520,15091,14671,2002.0,0.0,15091.0,0.0,D,,2,2,"['DEBW0385', 'DEBY0635']"
AT000438,210989,Feldbach,AT,AT_EHYD,Raab,15.88741499,46.95710036,15.88741499450683,46.95710036918212,276,689.4,691.069,0,-0.2420945749927448,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,8,"['AT000431', 'AT000432', 'AT000433', 'AT000434', 'AT000435', 'AT000436', 'AT000437', 'AT000438']"
DENW1182,2821530000200,Monschau,DE,DE_NW,Rur,6.245620713661752,50.55454625011544,6.245620713661752,50.55454625011544,"395,38",143.63,146.408,0,-1.9341363224952943,1953-01-11,2021-12-11,69,828,24861,24504,311.0,0.0,24861.0,0.0,B,,13,1,['DENW1182']
FR002376,V131502001,V1315020,FR,FR_EAUFRANCE,La Leysse à la Motte-Servolex [Pont du Tremblay],5.873078,45.628179,5.873078,45.628179,237,280.0,271.369,0,3.08249999999999,1969-01-01,2023-09-30,41,479,14497,10097,5499.0,12491.0,0.0,2006.0,E,,27,9,"['FR004648', 'FR002377', 'FR002378', 'FR002379', 'FR002380', 'FR002381', 'FR002383', 'FR002384', 'FR002376']"
ES001018,8099,ULLDECONA SALIDA EMBALSE           ,ES,ES_CEDEX,,0.239275427,40.67133294,0.239275427829501,40.67133294374203,435,97.0,94.51,0,2.567010309278345,1928-01-01,2019-09-30,77,895,27216,10661,6295.0,0.0,27216.0,0.0,D,,579,3,"['ES000947', 'ES000948', 'ES001018']"
DENW1058,2726900000100,Broel,DE,DE_NW,Bröl,7.319898612791532,50.78605195353902,7.31989861279153,50.78605195353902,"69,21",216.0,215.527,0,0.2189814814814875,1969-01-10,2023-12-03,52,624,18264,17919,1787.0,0.0,18264.0,0.0,C,,1,3,"['DENW1059', 'DENW1273', 'DENW1058']"
CZ000240,206000,VD Skalka,CZ,CZ_CHMU,Ohře,12.3850280343935,50.0857635017488,12.3850280343935,50.0857635017488,,689.72,689.72,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,7,"['DEBY0410', 'DEBY0577', 'DEBY0642', 'DEBY0648', 'DEBY0649', 'DEBY0898', 'CZ000240']"
FR004283,O723401001,La Rimeize Ã  Rimeize,FR,FR_EAUFRANCE,La Rimeize à Rimeize,3.320972,44.766004,3.320972,44.766004,936,116.0,117.137,0,-0.9801724137931036,1971-01-01,2023-09-30,53,633,19266,19266,0.0,19186.0,0.0,80.0,A,,541,2,"['FR004283', 'FR001807', 'FR001808']"
CZ000196,186500,Prádlo,CZ,CZ_CHMU,Úslava,13.5622447752237,49.5010232961444,13.5622447752237,49.5010232961444,,142.03,142.03,0,0.0,1987-10-01,2021-12-31,35,411,12511,12511,0.0,0.0,12511.0,0.0,B,,3,1,['CZ000196']
DEBB0139,5896202,Wittstock UP,DE,DE_BB,Dosse,12.49066833937927,53.16280203445364,12.49066833937927,53.16280203445364,,,209.994,2,,1980-11-01,2023-09-26,43,491,14939,10922,731.0,0.0,14939.0,0.0,B,,52,2,"['DEBB0036', 'DEBB0139']"
CZ000486,444000,Domanín,CZ,CZ_CHMU,Bystřice,16.2051542829071,49.5428554340148,16.2051542829071,49.5428554340148,,21.41,21.41,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,2,1,['CZ000486']
DENI1932,4834114,Neuhaus S,DE,DE_NI,Weser,10.3184982230028,52.57119712312507,10.3184982230028,52.57119712312507,43.12,210.0,150.152,2,28.499047619047623,1960-11-01,2017-12-31,58,686,20880,20880,0.0,0.0,20880.0,0.0,B,,216,1,['DENI1932']
FR002866,Y152401001,Y1524010,FR,FR_EAUFRANCE,L'Orbieu à Saint-Martin-des-Puits,2.567064,43.038308,2.567064,43.038308,175,170.0,170.88,0,-0.5176470588235268,1988-01-01,2023-09-30,36,426,12832,3837,225.0,11205.0,0.0,1627.0,C,,752,2,"['FR002865', 'FR002866']"
DEBB0022,5871900,"Burgfischerei, Wehr OP",DE,DE_BB,Nuthe,13.12288691171608,52.34675556976855,13.12288691171608,52.34675556976855,,1720.6181863,1759.04,0,-2.2330238053929854,1954-11-01,2018-12-31,65,770,23437,23437,0.0,0.0,23437.0,0.0,B,,45,12,"['DEBB0014', 'DEBB0022', 'DEBB0048', 'DEBB0060', 'DEBB0064', 'DEBB0080', 'DEBB0095', 'DEBB0096', 'DEBB0123', 'DEBB0134', 'DEBB0141', 'DEBB0142']"
CZ000385,325000,Předlánce,CZ,CZ_CHMU,Bulovský potok,15.0403580974048,50.971269848093,15.0403580974048,50.971269848093,,39.71,39.71,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,43,1,['CZ000385']
ES000613,1438,CHAVIN                             ,ES,ES_CEDEX,,-7.59144507,43.61833997,-7.59144507395485,43.61833997235031,15,198.0,199.114,0,-0.5626262626262648,1975-10-01,2019-09-30,43,492,14913,4383,1158.0,0.0,14913.0,0.0,C,,546,1,['ES000613']
DK000860,10000014, BINDERUP MØLLE,DK,DK_ODA,BINDERUP Å,9.674939681,56.9991231,9.67568661317844,56.99921926055647,,90.41415,79.585,1,11.97727346880993,1985-03-29,2022-12-31,34,406,12331,8313,1461.0,12331.0,0.0,0.0,D,,447,1,['DK000860']
FR004309,O858401001,La LÃ¨de Ã  Casseneuil,FR,FR_EAUFRANCE,La Lède à Casseneuil,0.634436,44.446388,0.634436,44.446388,41,411.0,411.071,0,-0.0172749391727558,1970-10-28,2023-09-30,54,621,18812,5361,519.0,14028.0,766.0,4018.0,C,,541,1,['FR004309']
DEBY0802,16602303,Landsberg am Lech,DE,DE_BY,Amper,11.12929423208149,48.07908157528666,11.12929423208149,48.07908157528666,531.62,993.4,1131.63,2,-13.91483793034026,1930-11-01,2023-08-19,94,1072,31893,31473,2002.0,0.0,31893.0,0.0,C,,2,12,"['DEBY0489', 'DEBY0684', 'DEBY0687', 'DEBY0689', 'DEBY0694', 'DEBY0695', 'DEBY0696', 'DEBY0712', 'DEBY0734', 'DEBY0847', 'DEBY0874', 'DEBY0802']"
DK000421,44000021, NS ULLERSLEV RENS. (9.90),DK,DK_ODA,VINDINGE Å,10.67136568,55.34731357,10.67136568203518,55.34731357728502,,127.628,135.319,0,-6.026107123828617,1976-01-01,2022-12-31,47,564,17167,17167,0.0,17167.0,0.0,0.0,A,,320,3,"['DK000421', 'DK000430', 'DK000431']"
ES000677,5025,LLANO DE VELA                      ,ES,ES_CEDEX,,-2.94306619,38.31761903,-2.943066195464883,38.31761903507702,489,1240.0,1245.031,0,-0.4057258064516088,1942-10-01,2019-09-30,73,801,23916,6257,4208.0,0.0,23916.0,0.0,D,,572,1,['ES000677']
DEHE0984,24840600,muschenheim,DE,DE_HE,Wetter,8.794967885891406,50.47488259089478,8.794967885891406,50.47488259089477,152.19,174.7,175.916,0,-0.6960503720664043,1972-11-01,2023-11-01,52,613,18628,18628,0.0,0.0,18628.0,0.0,B,,1,2,"['DEHE0983', 'DEHE0984']"
DK000755,21001663, MØLBALLE BRO,DK,DK_ODA,LILLEÅ,10.06596141,56.22759658,10.06596141474826,56.22759658543485,,16.221,15.88,0,2.102213180445098,1980-01-01,2021-12-31,40,480,14611,13515,730.0,14611.0,0.0,0.0,A,,225,1,['DK000755']
GB000562,7002,Findhorn at Forres,GB,GB_NRFA,Findhorn at Forres,-3.64,57.6,-3.64,57.6,9.6,781.77,782.083,0,-0.0400373511390803,1958-10-01,2021-09-30,64,756,23011,23011,0.0,0.0,23011.0,0.0,B,,1140,3,"['GB000561', 'GB000564', 'GB000562']"
AT000448,211722,Rettenegg,AT,AT_EHYD,Feistritz,15.79008986,47.52344887,15.79008986427177,47.52344887540951,850,43.0,42.94,0,0.1395348837209355,1987-01-02,2021-07-13,35,402,12200,7910,412.0,0.0,12200.0,0.0,B,,2,1,['AT000448']
DESN1592,567470,Kriebstein UP,DE,DE_SN,Freiberger Mulde,13.02157343631355,51.05515014770118,13.02157343631355,51.05515014770118,182.84,1754.0,1754.118,0,-0.0067274800456065,1932-11-01,2023-10-10,91,1080,32851,24898,365.0,0.0,32851.0,0.0,B,,42,20,"['CZ000292', 'CZ000293', 'CZ000294', 'DESN1531', 'DESN1544', 'DESN1557', 'DESN1577', 'DESN1581', 'DESN1592', 'DESN1594', 'DESN1597', 'DESN1627', 'DESN1639', 'DESN1652', 'DESN1657', 'DESN1658', 'DESN1659', 'DESN1675', 'DESN1678', 'DESN1694']"
FR003261,A673122001,La Mortagne Ã  GerbÃ©viller,FR,FR_EAUFRANCE,La Mortagne à Gerbéviller,6.524472,48.487068,6.524472,48.487068,233,493.0,490.643,0,0.4780933062880381,1969-11-01,2023-09-30,55,647,19692,19692,0.0,18690.0,746.0,256.0,B,,1,7,"['FR000151', 'FR000152', 'FR000153', 'FR003258', 'FR003259', 'FR003260', 'FR003261']"
DENI1855,5958112,Emmen,DE,DE_NI,Elbe/Labe,9.720040828973875,53.38669405527337,9.720040828973875,53.38669405527337,11.47,184.0,190.992,0,-3.7999999999999945,1958-01-01,2017-12-31,59,708,21549,15706,366.0,0.0,21549.0,0.0,B,,196,1,['DENI1855']
FR004089,O014402001,La Neste ÃƒÂ  Arreau [Aure],FR,FR_EAUFRANCE,La Neste à Arreau [Aure],0.356666666666664,42.90416666666667,0.35742,42.905599,,397.0,400.328,1,-0.8382871536523865,1991-01-01,2023-09-30,33,391,11881,5367,80.0,0.0,9076.0,2805.0,C,,541,7,"['FR004088', 'FR004089', 'FR001502', 'FR001503', 'FR001504', 'FR001505', 'FR001506']"
DEHE0903,24781206,ahl ,DE,DE_HE,Kinzig,9.401931094600767,50.30274896837012,9.401931094600767,50.30274896837012,154.58000000000001,232.0,231.997,0,0.0012931034482697,1978-12-14,2023-05-01,34,349,10457,6204,5753.0,0.0,10457.0,0.0,E,,1,4,"['DEHE0976', 'DEHE1010', 'DEHE1011', 'DEHE0903']"
FR004699,V361401001,La Galaure Ã  Saint-Uze,FR,FR_EAUFRANCE,La Galaure à Saint-Uze,4.849551,45.179968,4.849551,45.179968,164,232.0,227.141,0,2.0943965517241416,1980-02-15,2023-09-30,44,524,15903,12904,31.0,15755.0,0.0,148.0,A,,27,1,['FR004699']
DEBB0025,5856702,"Dabendorf, Wehr UP",DE,DE_BB,Zülowkanal,13.45302176018762,52.26350602019472,13.45302176018762,52.26350602019472,,72.18012738999998,264.493,3,-266.434653919222,1989-11-01,2023-09-13,35,394,11959,9131,411.0,0.0,11959.0,0.0,B,,48,2,"['DEBB0013', 'DEBB0025']"
GB000111,26009,West Beck at Snakeholme Lock,GB,GB_NRFA,West Beck at Snakeholme Lock,-0.37,53.99,-0.37,53.99,8,195.6,195.707,0,-0.0547034764826172,1988-10-07,2021-09-30,34,395,11926,3083,121.0,0.0,11926.0,0.0,B,,963,2,"['GB000109', 'GB000111']"
IS000007,7,Langamýri,IS,IS_LAMAHICE,Blanda,-19.85524887035862,65.490062334819,-19.85524887035862,65.490062334819,93,1673.314,1673.586,0,-0.01625516788839,1974-10-29,2022-09-30,49,520,14083,4274,3421.0,0.0,14083.0,0.0,D,,1355,3,"['IS000006', 'IS000073', 'IS000007']"
FR004642,V123561001,L'Eau Morte Ã  Doussard,FR,FR_EAUFRANCE,L'Eau Morte à Doussard,6.231537,45.787695,6.231537,45.787695,452,92.5,92.731,0,-0.2497297297297238,1975-01-25,2023-09-30,49,579,17539,9826,242.0,17225.0,0.0,314.0,A,,27,2,"['FR004642', 'FR002364']"
GB000425,52006,Yeo at Pen Mill,GB,GB_NRFA,Yeo at Pen Mill,-2.61,50.94,-2.61,50.94,23.9,216.4,216.557,0,-0.0725508317929677,1963-10-31,2021-09-30,59,696,21155,21155,0.0,0.0,21155.0,0.0,B,,1085,1,['GB000425']
FR003502,H171301001,L'Ardusson Ã  Saint-Aubin,FR,FR_EAUFRANCE,L'Ardusson à Saint-Aubin,3.558471,48.477301,3.558471,48.477301,71,159.0,159.981,0,-0.6169811320754682,1970-07-30,2023-09-30,54,639,19341,15661,80.0,19096.0,1.0,244.0,A,,677,1,['FR003502']
DEBY0594,14114003,Neustadt a.d. Waldnaab,DE,DE_BY,Tirschenreuther Waldnaab,12.16471785480237,49.81200069289925,12.16471785480237,49.81200069289925,425.12,297.8,297.334,0,0.1564808596373432,1964-11-01,2023-08-19,60,664,19474,19054,2002.0,0.0,19474.0,0.0,C,,2,4,"['DEBY0533', 'DEBY0588', 'DEBY0634', 'DEBY0594']"
GB000065,20003,Tyne at Spilmersford,GB,GB_NRFA,Tyne at Spilmersford,-2.87,55.91,-2.87,55.91,69.09999999999999,162.77,162.881,0,-0.0681943847146218,1965-01-01,2021-09-30,57,679,20664,7882,63.0,0.0,20664.0,0.0,B,,943,1,['GB000065']
